Key;Row0;Row1;Row2;Row3;Row4;Row5;Row6;Row7;Row8;Row9;Row10;Row11;Row12;Row13;Row14;Row15;Row16;Row17;Row18;Row19;Row20;Row21;Row22;Row23;Row24;Row25;Row26;Row27;Row28;Row29;Row30;Row31;Row32;Row33;Row34;Row35;Row36;Row37;Row38;Row39;Row40;Row41;Row42;Row43;Row44;Row45;Row46;Row47;Row48;Row49;Row50;Row809;Row1072;Row5406;Row5872;Row15986;Row16003;Row17095;Row19697;Row20408;Row22591;Row23757;Row23789;Row27711;Row28345;Row33541;Row39842;Row41947;Row43388;Row47174;Row57524;Row60071;Row61146;Row63243;Row67469;Row73667;Row74675;Row77829;Row80879;Row81594;Row82887;Row83658;Row88321;Row89843;Row91459;Row92230;Row92281;Row95914;Row96914;Row105449;Row105915;Row106020;Row108151;Row111013;Row116110;Row117054;Row117918;Row121846;Row122408;Row123151;Row123362;Row127588;Row16_dup;Row45_dup;Row69;Row85;Row86;Row90;Row97;Row113;Row119;Row124;Row140;Row147;Row154;Row157;Row170;Row204;Row213;Row229;Row263;Row278;Row313;Row315;Row324;Row329;Row333;Row338;Row344;Row346;Row393;Row413;Row439;Row449;Row456;Row458;Row463;Row468;Row470;Row476;Row483;Row506;Row543;Row568;Row575;Row582;Row584;Row588;Row593;Row597;Row611;Row612;Row614;Row621;Row637
Row69;0.455;0.522;0.200;0.263;0.476;0.056;0.385;0.300;0.391;0.059;0.407;0.364;0.118;0.211;0.391;0.478;0.286;0.333;0.826;0.250;0.385;0.423;0.381;0.385;0.385;0.300;0.417;0.348;0.652;0.238;0.158;0.429;0.400;0.300;0.320;0.400;0.105;0.400;0.227;0.333;0.333;0.348;0.056;0.238;0.500;0.632;0.348;0.526;0.158;0.550;0.350;0.105;0.417;0.150;0.273;0.158;0.250;0.304;0.158;0.150;0.105;0.167;0.105;0.333;0.462;0.360;0.056;0.167;0.105;0.056;0.200;0.278;0.261;0.273;0.238;0.385;0.391;0.056;0.167;0.565;0.263;0.700;0.480;0.440;0.304;0.333;0.150;0.158;0.444;0.346;0.423;0.105;0.261;0.292;0.167;0.105;0.300;0.111;0.278;0.056;0.400;0.227;0.304;0.375;0.000;0.105;0.444;0.667;0.577;0.370;0.150;0.364;0.158;0.250;0.250;0.440;0.350;0.556;0.440;0.333;0.368;0.591;0.316;0.167;0.565;0.320;0.211;0.500;0.333;0.250;0.476;0.400;0.500;0.350;0.462;0.391;0.190;0.455;0.652;0.450;0.056;0.500;0.300;0.238;0.333;0.333;0.350;0.667;0.261;0.300;0.273;0.190;0.417;0.292;0.261
Row85;0.364;0.500;0.100;0.158;0.381;0.053;0.308;0.200;0.375;0.158;0.333;0.273;0.211;0.200;0.375;0.458;0.190;0.238;0.792;0.150;0.308;0.346;0.286;0.308;0.308;0.200;0.333;0.261;0.625;0.143;0.053;0.333;0.300;0.286;0.240;0.300;0.100;0.300;0.136;0.238;0.250;0.333;0.053;0.143;0.474;0.526;0.261;0.421;0.053;0.450;0.250;0.000;0.333;0.050;0.261;0.150;0.150;0.217;0.150;0.050;0.100;0.158;0.100;0.250;0.385;0.346;0.053;0.158;0.100;0.053;0.100;0.263;0.174;0.182;0.143;0.308;0.304;0.053;0.158;0.478;0.158;0.667;0.400;0.360;0.292;0.250;0.050;0.150;0.421;0.269;0.346;0.100;0.174;0.208;0.158;0.100;0.286;0.105;0.263;0.053;0.320;0.136;0.292;0.292;0.105;0.000;0.370;0.632;0.556;0.296;0.143;0.273;0.053;0.150;0.238;0.423;0.333;0.526;0.423;0.250;0.263;0.565;0.211;0.158;0.542;0.308;0.105;0.481;0.238;0.238;0.381;0.320;0.474;0.333;0.385;0.375;0.095;0.364;0.625;0.429;0.053;0.481;0.286;0.143;0.238;0.320;0.250;0.632;0.250;0.286;0.182;0.182;0.400;0.208;0.174
Row86;0.444;0.320;0.308;0.423;0.519;0.407;0.077;0.320;0.269;0.481;0.111;0.308;0.462;0.385;0.269;0.280;0.370;0.346;0.654;0.346;0.148;0.115;0.385;0.148;0.148;0.320;0.231;0.160;0.500;0.333;0.346;0.481;0.400;0.500;0.214;0.462;0.370;0.400;0.321;0.346;0.154;0.231;0.407;0.333;0.600;0.640;0.296;0.615;0.346;0.577;0.360;0.370;0.296;0.333;0.357;0.346;0.407;0.259;0.346;0.333;0.370;0.481;0.370;0.154;0.154;0.185;0.407;0.481;0.370;0.407;0.308;0.500;0.222;0.296;0.269;0.148;0.269;0.407;0.481;0.423;0.481;0.692;0.296;0.259;0.192;0.222;0.333;0.346;0.615;0.179;0.185;0.370;0.286;0.185;0.481;0.370;0.444;0.444;0.556;0.407;0.080;0.321;0.192;0.259;0.444;0.370;0.000;0.720;0.333;0.143;0.393;0.308;0.346;0.407;0.346;0.120;0.481;0.692;0.192;0.222;0.500;0.500;0.519;0.423;0.360;0.214;0.385;0.192;0.346;0.464;0.462;0.080;0.654;0.360;0.154;0.269;0.357;0.385;0.500;0.500;0.407;0.192;0.444;0.333;0.407;0.154;0.423;0.769;0.222;0.385;0.296;0.296;0.231;0.185;0.222
Row90;0.737;0.588;0.632;0.563;0.842;0.684;0.720;0.588;0.650;0.647;0.731;0.632;0.625;0.588;0.650;0.611;0.632;0.611;0.938;0.611;0.720;0.708;0.667;0.720;0.720;0.588;0.667;0.667;0.833;0.650;0.611;0.789;0.533;0.667;0.720;0.778;0.700;0.625;0.682;0.611;0.696;0.667;0.684;0.650;0.300;0.667;0.667;0.941;0.611;0.944;0.647;0.632;0.667;0.650;0.667;0.684;0.611;0.682;0.684;0.650;0.700;0.647;0.700;0.696;0.696;0.708;0.684;0.647;0.700;0.684;0.632;0.688;0.696;0.667;0.650;0.720;0.650;0.684;0.647;0.850;0.647;0.667;0.667;0.739;0.682;0.696;0.650;0.684;0.875;0.731;0.708;0.700;0.696;0.708;0.647;0.700;0.667;0.667;0.688;0.684;0.696;0.682;0.682;0.682;0.667;0.632;0.720;0.000;0.875;0.741;0.714;0.632;0.611;0.611;0.684;0.682;0.789;0.769;0.682;0.750;0.600;0.833;0.625;0.563;0.647;0.720;0.667;0.682;0.750;0.611;0.778;0.696;0.455;0.563;0.696;0.650;0.667;0.857;0.833;0.765;0.684;0.682;0.667;0.650;0.684;0.696;0.789;0.600;0.696;0.588;0.667;0.667;0.667;0.708;0.696
Row97;0.520;0.458;0.500;0.615;0.409;0.593;0.269;0.577;0.333;0.615;0.231;0.556;0.654;0.630;0.519;0.417;0.500;0.538;0.500;0.593;0.333;0.370;0.520;0.333;0.333;0.577;0.481;0.423;0.300;0.462;0.538;0.435;0.654;0.630;0.333;0.542;0.607;0.600;0.500;0.538;0.407;0.423;0.593;0.462;0.750;0.840;0.423;0.591;0.538;0.545;0.560;0.556;0.481;0.571;0.423;0.593;0.643;0.385;0.593;0.571;0.607;0.667;0.607;0.407;0.407;0.370;0.593;0.667;0.607;0.593;0.556;0.640;0.407;0.536;0.519;0.333;0.462;0.593;0.667;0.364;0.615;0.619;0.423;0.320;0.444;0.407;0.571;0.593;0.591;0.357;0.370;0.607;0.407;0.429;0.667;0.607;0.630;0.630;0.692;0.593;0.407;0.500;0.385;0.444;0.577;0.556;0.333;0.875;0.000;0.259;0.519;0.500;0.538;0.643;0.538;0.250;0.560;0.739;0.250;0.407;0.640;0.300;0.654;0.615;0.500;0.269;0.520;0.250;0.417;0.538;0.478;0.407;0.696;0.560;0.346;0.333;0.481;0.318;0.300;0.381;0.593;0.320;0.630;0.462;0.480;0.407;0.435;0.714;0.346;0.458;0.536;0.423;0.360;0.370;0.407
Row113;0.429;0.370;0.296;0.407;0.444;0.333;0.074;0.370;0.259;0.407;0.037;0.357;0.444;0.429;0.321;0.333;0.296;0.333;0.630;0.393;0.143;0.179;0.370;0.143;0.143;0.370;0.286;0.222;0.481;0.259;0.333;0.407;0.444;0.370;0.074;0.500;0.357;0.444;0.250;0.333;0.214;0.222;0.333;0.259;0.630;0.667;0.222;0.593;0.333;0.556;0.407;0.296;0.222;0.321;0.222;0.393;0.393;0.185;0.393;0.321;0.357;0.407;0.357;0.214;0.214;0.179;0.333;0.407;0.357;0.333;0.357;0.481;0.148;0.286;0.321;0.143;0.259;0.333;0.407;0.407;0.407;0.667;0.222;0.185;0.250;0.214;0.321;0.393;0.593;0.107;0.179;0.357;0.148;0.179;0.407;0.357;0.370;0.370;0.481;0.333;0.214;0.250;0.185;0.185;0.370;0.296;0.143;0.741;0.259;0.000;0.259;0.296;0.333;0.393;0.333;0.185;0.407;0.667;0.185;0.214;0.481;0.481;0.444;0.407;0.464;0.074;0.370;0.185;0.333;0.333;0.444;0.214;0.630;0.464;0.148;0.259;0.222;0.370;0.481;0.481;0.333;0.250;0.370;0.259;0.333;0.214;0.407;0.741;0.148;0.370;0.286;0.222;0.286;0.111;0.148
Row119;0.318;0.520;0.143;0.286;0.333;0.100;0.333;0.238;0.400;0.200;0.296;0.227;0.250;0.318;0.462;0.480;0.143;0.190;0.800;0.273;0.269;0.308;0.238;0.269;0.269;0.238;0.360;0.360;0.640;0.095;0.190;0.286;0.333;0.150;0.200;0.409;0.143;0.333;0.091;0.190;0.346;0.360;0.100;0.095;0.571;0.619;0.217;0.524;0.190;0.476;0.286;0.143;0.423;0.182;0.217;0.190;0.273;0.174;0.190;0.182;0.143;0.200;0.143;0.346;0.346;0.308;0.100;0.200;0.143;0.100;0.227;0.300;0.280;0.292;0.182;0.269;0.400;0.100;0.200;0.560;0.286;0.739;0.360;0.320;0.385;0.208;0.182;0.190;0.450;0.231;0.308;0.143;0.130;0.308;0.200;0.143;0.318;0.150;0.300;0.100;0.346;0.091;0.320;0.320;0.150;0.143;0.393;0.714;0.519;0.259;0.000;0.304;0.190;0.273;0.273;0.444;0.364;0.550;0.444;0.280;0.381;0.640;0.333;0.286;0.615;0.269;0.238;0.444;0.348;0.190;0.478;0.346;0.571;0.364;0.346;0.400;0.048;0.391;0.640;0.522;0.100;0.444;0.318;0.095;0.190;0.346;0.286;0.714;0.280;0.391;0.136;0.217;0.423;0.240;0.280
Row124;0.435;0.286;0.190;0.158;0.455;0.318;0.240;0.286;0.375;0.409;0.269;0.348;0.455;0.435;0.304;0.391;0.273;0.318;0.682;0.318;0.240;0.280;0.364;0.240;0.240;0.286;0.095;0.261;0.429;0.227;0.238;0.409;0.381;0.286;0.240;0.455;0.348;0.381;0.292;0.318;0.250;0.333;0.318;0.227;0.474;0.667;0.182;0.571;0.238;0.524;0.333;0.273;0.261;0.304;0.261;0.318;0.238;0.217;0.318;0.304;0.348;0.250;0.348;0.250;0.320;0.346;0.318;0.250;0.348;0.318;0.273;0.263;0.250;0.333;0.227;0.240;0.143;0.318;0.333;0.333;0.250;0.526;0.182;0.217;0.360;0.174;0.304;0.318;0.421;0.269;0.280;0.348;0.250;0.280;0.250;0.348;0.286;0.364;0.350;0.318;0.250;0.292;0.292;0.136;0.364;0.273;0.308;0.632;0.500;0.296;0.304;0.000;0.238;0.238;0.238;0.360;0.250;0.526;0.360;0.250;0.263;0.429;0.300;0.409;0.409;0.308;0.286;0.423;0.238;0.391;0.300;0.250;0.619;0.409;0.320;0.375;0.261;0.286;0.429;0.500;0.318;0.423;0.200;0.227;0.318;0.320;0.333;0.632;0.320;0.364;0.333;0.261;0.333;0.280;0.250
Row140;0.333;0.478;0.053;0.111;0.350;0.105;0.280;0.158;0.348;0.211;0.308;0.238;0.263;0.250;0.417;0.435;0.150;0.200;0.783;0.105;0.280;0.320;0.250;0.280;0.280;0.158;0.304;0.227;0.609;0.100;0.000;0.300;0.263;0.333;0.280;0.263;0.150;0.263;0.182;0.200;0.217;0.375;0.105;0.100;0.444;0.500;0.227;0.389;0.000;0.421;0.211;0.053;0.375;0.100;0.304;0.105;0.200;0.182;0.105;0.100;0.150;0.211;0.150;0.217;0.360;0.385;0.105;0.211;0.150;0.105;0.053;0.222;0.217;0.227;0.100;0.280;0.273;0.105;0.211;0.455;0.211;0.650;0.375;0.333;0.333;0.217;0.100;0.105;0.389;0.308;0.320;0.150;0.217;0.250;0.211;0.150;0.333;0.158;0.316;0.105;0.292;0.182;0.333;0.333;0.158;0.053;0.346;0.611;0.538;0.333;0.190;0.238;0.000;0.200;0.200;0.400;0.381;0.500;0.400;0.292;0.222;0.545;0.263;0.211;0.522;0.346;0.056;0.462;0.200;0.286;0.350;0.292;0.444;0.300;0.360;0.348;0.143;0.333;0.609;0.400;0.105;0.462;0.333;0.100;0.200;0.360;0.211;0.611;0.292;0.250;0.227;0.227;0.375;0.250;0.217
Row147;0.409;0.478;0.238;0.111;0.500;0.200;0.407;0.333;0.480;0.300;0.429;0.318;0.350;0.250;0.273;0.560;0.318;0.364;0.783;0.200;0.346;0.385;0.409;0.346;0.346;0.333;0.227;0.375;0.609;0.273;0.200;0.455;0.429;0.250;0.346;0.350;0.150;0.429;0.182;0.364;0.292;0.440;0.200;0.273;0.444;0.650;0.375;0.550;0.200;0.571;0.381;0.150;0.304;0.100;0.375;0.200;0.000;0.333;0.200;0.100;0.150;0.111;0.150;0.292;0.423;0.385;0.200;0.111;0.150;0.200;0.150;0.222;0.292;0.227;0.190;0.346;0.273;0.200;0.211;0.455;0.111;0.650;0.375;0.400;0.333;0.292;0.100;0.200;0.389;0.308;0.385;0.150;0.292;0.250;0.111;0.150;0.250;0.250;0.222;0.200;0.360;0.182;0.400;0.261;0.250;0.150;0.407;0.611;0.643;0.393;0.273;0.238;0.200;0.000;0.364;0.519;0.300;0.500;0.519;0.292;0.222;0.545;0.167;0.300;0.455;0.407;0.250;0.571;0.364;0.364;0.350;0.360;0.600;0.381;0.481;0.480;0.227;0.478;0.609;0.545;0.200;0.519;0.250;0.273;0.364;0.360;0.381;0.611;0.360;0.409;0.227;0.304;0.440;0.320;0.292
Row154;0.409;0.478;0.238;0.300;0.500;0.200;0.280;0.333;0.417;0.211;0.308;0.391;0.263;0.409;0.417;0.364;0.318;0.364;0.783;0.286;0.280;0.320;0.409;0.280;0.280;0.333;0.304;0.227;0.545;0.273;0.200;0.455;0.350;0.333;0.280;0.429;0.238;0.350;0.333;0.364;0.217;0.304;0.200;0.273;0.600;0.579;0.143;0.550;0.200;0.571;0.381;0.238;0.304;0.273;0.227;0.200;0.364;0.261;0.200;0.273;0.238;0.300;0.238;0.217;0.292;0.385;0.200;0.300;0.238;0.200;0.238;0.316;0.217;0.227;0.273;0.280;0.273;0.200;0.211;0.455;0.381;0.579;0.304;0.333;0.333;0.217;0.273;0.200;0.474;0.308;0.250;0.238;0.292;0.250;0.300;0.238;0.250;0.158;0.316;0.200;0.292;0.333;0.333;0.333;0.250;0.238;0.346;0.684;0.538;0.333;0.273;0.238;0.200;0.364;0.000;0.400;0.300;0.500;0.333;0.292;0.400;0.545;0.350;0.381;0.522;0.346;0.250;0.400;0.200;0.364;0.429;0.292;0.526;0.455;0.292;0.417;0.304;0.333;0.545;0.476;0.200;0.400;0.158;0.273;0.364;0.360;0.381;0.684;0.360;0.333;0.375;0.304;0.304;0.320;0.217
Row157;0.556;0.227;0.360;0.480;0.577;0.462;0.120;0.375;0.174;0.480;0.154;0.423;0.458;0.440;0.320;0.182;0.423;0.400;0.609;0.462;0.259;0.231;0.440;0.259;0.259;0.375;0.346;0.208;0.435;0.385;0.400;0.538;0.458;0.556;0.259;0.577;0.481;0.458;0.429;0.400;0.269;0.208;0.462;0.385;0.545;0.708;0.346;0.680;0.400;0.640;0.417;0.423;0.346;0.444;0.346;0.462;0.519;0.308;0.462;0.444;0.481;0.538;0.481;0.269;0.269;0.231;0.462;0.538;0.481;0.462;0.423;0.560;0.269;0.407;0.385;0.259;0.320;0.462;0.538;0.480;0.538;0.652;0.346;0.308;0.240;0.333;0.444;0.462;0.680;0.286;0.296;0.481;0.333;0.296;0.538;0.481;0.500;0.500;0.615;0.462;0.200;0.429;0.167;0.308;0.440;0.423;0.120;0.682;0.250;0.185;0.444;0.360;0.400;0.519;0.400;0.000;0.538;0.760;0.087;0.333;0.560;0.435;0.577;0.417;0.348;0.192;0.440;0.087;0.400;0.462;0.520;0.200;0.609;0.348;0.200;0.174;0.407;0.440;0.435;0.435;0.462;0.167;0.500;0.385;0.462;0.200;0.480;0.739;0.200;0.304;0.407;0.280;0.208;0.231;0.269
Row170;0.625;0.500;0.409;0.316;0.524;0.300;0.423;0.500;0.560;0.400;0.444;0.542;0.450;0.500;0.364;0.583;0.478;0.522;0.762;0.455;0.423;0.462;0.565;0.423;0.423;0.500;0.318;0.391;0.500;0.435;0.381;0.545;0.591;0.350;0.360;0.524;0.333;0.591;0.417;0.522;0.375;0.458;0.300;0.435;0.632;0.810;0.391;0.579;0.381;0.600;0.545;0.333;0.318;0.364;0.391;0.381;0.300;0.417;0.381;0.364;0.333;0.222;0.333;0.375;0.500;0.462;0.300;0.222;0.333;0.300;0.409;0.333;0.304;0.391;0.435;0.423;0.286;0.300;0.316;0.316;0.222;0.529;0.391;0.348;0.417;0.375;0.364;0.381;0.313;0.385;0.462;0.333;0.375;0.333;0.222;0.333;0.263;0.350;0.333;0.300;0.440;0.417;0.417;0.273;0.350;0.333;0.481;0.789;0.560;0.407;0.364;0.250;0.381;0.300;0.300;0.538;0.000;0.438;0.538;0.375;0.333;0.421;0.368;0.476;0.545;0.423;0.350;0.593;0.300;0.522;0.368;0.440;0.762;0.609;0.500;0.560;0.391;0.350;0.500;0.571;0.300;0.593;0.167;0.435;0.522;0.440;0.400;0.647;0.440;0.500;0.458;0.391;0.520;0.400;0.304
Row204;0.556;0.762;0.526;0.438;0.500;0.500;0.640;0.556;0.682;0.529;0.654;0.600;0.588;0.632;0.682;0.773;0.526;0.579;0.882;0.500;0.640;0.680;0.632;0.640;0.640;0.556;0.571;0.636;0.647;0.550;0.500;0.529;0.588;0.471;0.640;0.500;0.526;0.588;0.591;0.579;0.609;0.696;0.500;0.550;0.643;0.875;0.571;0.571;0.500;0.600;0.611;0.526;0.571;0.550;0.636;0.500;0.500;0.591;0.500;0.550;0.526;0.438;0.526;0.609;0.667;0.731;0.500;0.438;0.526;0.500;0.526;0.357;0.609;0.571;0.550;0.640;0.550;0.500;0.438;0.529;0.438;0.500;0.571;0.591;0.708;0.609;0.550;0.500;0.333;0.654;0.625;0.526;0.609;0.625;0.438;0.526;0.471;0.471;0.467;0.500;0.667;0.591;0.708;0.591;0.556;0.526;0.692;0.769;0.739;0.667;0.550;0.526;0.500;0.500;0.500;0.760;0.438;0.000;0.708;0.609;0.357;0.647;0.500;0.611;0.684;0.692;0.471;0.760;0.579;0.579;0.500;0.667;0.643;0.684;0.667;0.682;0.571;0.556;0.647;0.647;0.500;0.760;0.471;0.550;0.500;0.720;0.438;0.400;0.667;0.632;0.636;0.636;0.696;0.625;0.609
Row213;0.500;0.304;0.360;0.480;0.577;0.462;0.120;0.440;0.174;0.417;0.154;0.481;0.458;0.500;0.385;0.182;0.423;0.462;0.545;0.462;0.259;0.296;0.500;0.259;0.259;0.440;0.346;0.280;0.364;0.385;0.400;0.538;0.458;0.500;0.259;0.577;0.481;0.458;0.429;0.462;0.269;0.208;0.462;0.385;0.609;0.708;0.280;0.680;0.400;0.640;0.480;0.423;0.280;0.444;0.280;0.462;0.519;0.308;0.462;0.444;0.481;0.538;0.481;0.269;0.269;0.296;0.462;0.538;0.481;0.462;0.423;0.560;0.269;0.346;0.385;0.259;0.320;0.462;0.480;0.480;0.538;0.591;0.280;0.308;0.308;0.333;0.444;0.462;0.680;0.286;0.231;0.481;0.333;0.296;0.538;0.481;0.440;0.440;0.560;0.462;0.269;0.429;0.240;0.308;0.440;0.423;0.192;0.682;0.250;0.185;0.444;0.360;0.400;0.519;0.333;0.087;0.538;0.708;0.000;0.333;0.560;0.435;0.520;0.480;0.417;0.192;0.440;0.087;0.400;0.400;0.520;0.269;0.545;0.417;0.200;0.174;0.407;0.440;0.364;0.435;0.462;0.167;0.440;0.385;0.462;0.269;0.480;0.682;0.200;0.304;0.464;0.280;0.130;0.231;0.269
Row229;0.333;0.462;0.250;0.375;0.417;0.292;0.222;0.333;0.346;0.375;0.250;0.320;0.417;0.333;0.346;0.423;0.320;0.360;0.680;0.292;0.222;0.259;0.400;0.222;0.222;0.333;0.167;0.308;0.520;0.280;0.292;0.375;0.417;0.400;0.222;0.348;0.250;0.417;0.200;0.360;0.231;0.308;0.292;0.280;0.625;0.667;0.240;0.522;0.292;0.478;0.375;0.250;0.308;0.208;0.240;0.292;0.292;0.200;0.292;0.208;0.250;0.375;0.250;0.231;0.296;0.259;0.292;0.375;0.250;0.292;0.250;0.391;0.231;0.167;0.208;0.222;0.346;0.292;0.375;0.440;0.375;0.609;0.370;0.333;0.269;0.160;0.208;0.292;0.522;0.185;0.259;0.250;0.160;0.192;0.375;0.250;0.333;0.333;0.458;0.292;0.231;0.200;0.269;0.269;0.333;0.250;0.222;0.750;0.407;0.214;0.280;0.250;0.292;0.292;0.292;0.333;0.375;0.609;0.333;0.000;0.458;0.520;0.417;0.375;0.440;0.222;0.333;0.393;0.292;0.360;0.348;0.231;0.565;0.375;0.296;0.346;0.240;0.261;0.520;0.391;0.292;0.333;0.333;0.280;0.292;0.231;0.304;0.696;0.231;0.333;0.240;0.167;0.308;0.192;0.231
Row263;0.450;0.524;0.263;0.125;0.389;0.316;0.440;0.278;0.455;0.421;0.462;0.350;0.474;0.368;0.455;0.609;0.263;0.316;0.800;0.222;0.440;0.480;0.368;0.440;0.440;0.278;0.333;0.409;0.600;0.300;0.222;0.421;0.389;0.368;0.440;0.294;0.350;0.389;0.364;0.316;0.391;0.542;0.316;0.300;0.400;0.647;0.409;0.438;0.222;0.471;0.333;0.263;0.409;0.300;0.478;0.316;0.222;0.364;0.316;0.300;0.350;0.235;0.350;0.391;0.520;0.538;0.316;0.235;0.350;0.316;0.263;0.250;0.391;0.409;0.300;0.440;0.300;0.316;0.333;0.421;0.125;0.563;0.409;0.364;0.500;0.391;0.300;0.316;0.333;0.462;0.480;0.350;0.391;0.417;0.235;0.350;0.368;0.368;0.353;0.316;0.458;0.364;0.500;0.364;0.368;0.263;0.500;0.600;0.640;0.481;0.381;0.263;0.222;0.222;0.400;0.560;0.333;0.357;0.560;0.458;0.000;0.526;0.294;0.333;0.500;0.500;0.278;0.615;0.316;0.400;0.294;0.458;0.588;0.421;0.520;0.455;0.333;0.450;0.600;0.526;0.316;0.615;0.368;0.300;0.316;0.520;0.333;0.500;0.458;0.368;0.409;0.409;0.542;0.417;0.391
Row278;0.652;0.368;0.565;0.500;0.550;0.609;0.440;0.652;0.522;0.636;0.462;0.680;0.682;0.652;0.381;0.476;0.625;0.667;0.588;0.609;0.440;0.480;0.652;0.440;0.440;0.652;0.478;0.409;0.133;0.583;0.545;0.571;0.739;0.652;0.440;0.550;0.625;0.682;0.615;0.667;0.391;0.478;0.609;0.583;0.667;0.905;0.542;0.611;0.545;0.632;0.636;0.565;0.409;0.583;0.542;0.609;0.545;0.560;0.609;0.583;0.625;0.571;0.625;0.391;0.520;0.480;0.609;0.571;0.625;0.609;0.565;0.526;0.391;0.600;0.583;0.440;0.300;0.609;0.636;0.125;0.500;0.467;0.409;0.364;0.435;0.520;0.583;0.609;0.438;0.462;0.480;0.625;0.577;0.417;0.571;0.625;0.591;0.652;0.600;0.609;0.458;0.615;0.435;0.364;0.591;0.565;0.500;0.833;0.300;0.481;0.640;0.429;0.545;0.545;0.545;0.435;0.421;0.647;0.435;0.520;0.526;0.000;0.550;0.636;0.333;0.440;0.524;0.500;0.400;0.667;0.389;0.458;0.737;0.636;0.577;0.522;0.600;0.368;0.133;0.444;0.609;0.500;0.524;0.583;0.609;0.458;0.500;0.600;0.520;0.524;0.654;0.542;0.409;0.538;0.391
Row313;0.400;0.545;0.300;0.176;0.500;0.263;0.462;0.400;0.542;0.278;0.481;0.455;0.333;0.400;0.409;0.565;0.381;0.429;0.750;0.350;0.462;0.500;0.400;0.462;0.462;0.400;0.364;0.435;0.550;0.333;0.263;0.450;0.421;0.222;0.400;0.421;0.300;0.333;0.318;0.429;0.417;0.435;0.263;0.333;0.529;0.588;0.364;0.556;0.263;0.579;0.368;0.211;0.286;0.250;0.364;0.350;0.167;0.391;0.350;0.250;0.300;0.176;0.300;0.417;0.480;0.500;0.263;0.176;0.300;0.263;0.300;0.294;0.348;0.286;0.333;0.462;0.333;0.263;0.176;0.450;0.176;0.667;0.364;0.458;0.458;0.417;0.250;0.350;0.375;0.423;0.440;0.300;0.348;0.375;0.176;0.300;0.222;0.222;0.067;0.263;0.480;0.318;0.458;0.318;0.316;0.211;0.519;0.625;0.654;0.444;0.333;0.300;0.263;0.167;0.350;0.577;0.368;0.500;0.520;0.417;0.294;0.550;0.000;0.368;0.591;0.462;0.316;0.577;0.350;0.350;0.333;0.480;0.611;0.524;0.480;0.542;0.286;0.476;0.550;0.550;0.263;0.577;0.222;0.333;0.429;0.480;0.450;0.625;0.417;0.476;0.364;0.364;0.500;0.375;0.348
Row315;0.429;0.500;0.250;0.316;0.450;0.211;0.423;0.167;0.364;0.222;0.444;0.250;0.176;0.059;0.364;0.455;0.250;0.211;0.870;0.211;0.423;0.400;0.263;0.423;0.423;0.167;0.458;0.318;0.696;0.286;0.211;0.400;0.278;0.429;0.360;0.368;0.250;0.278;0.273;0.211;0.375;0.318;0.211;0.286;0.375;0.529;0.391;0.500;0.211;0.526;0.222;0.158;0.458;0.200;0.318;0.300;0.300;0.348;0.300;0.200;0.250;0.316;0.250;0.375;0.440;0.333;0.211;0.316;0.250;0.211;0.250;0.421;0.304;0.318;0.286;0.423;0.435;0.211;0.316;0.609;0.316;0.684;0.520;0.480;0.273;0.375;0.200;0.300;0.579;0.385;0.462;0.250;0.304;0.333;0.316;0.250;0.429;0.263;0.421;0.211;0.375;0.273;0.273;0.417;0.167;0.158;0.423;0.563;0.615;0.407;0.286;0.409;0.211;0.300;0.381;0.417;0.476;0.611;0.480;0.375;0.333;0.636;0.368;0.000;0.476;0.360;0.263;0.480;0.381;0.211;0.524;0.375;0.471;0.222;0.440;0.364;0.238;0.500;0.696;0.421;0.211;0.480;0.429;0.286;0.300;0.304;0.400;0.647;0.304;0.263;0.238;0.238;0.458;0.333;0.304
Row324;0.565;0.263;0.542;0.476;0.652;0.583;0.423;0.500;0.435;0.609;0.444;0.478;0.591;0.429;0.200;0.381;0.542;0.522;0.762;0.455;0.360;0.333;0.565;0.360;0.360;0.500;0.391;0.318;0.421;0.560;0.522;0.609;0.591;0.625;0.423;0.524;0.542;0.591;0.538;0.522;0.304;0.391;0.583;0.560;0.471;0.810;0.520;0.714;0.522;0.727;0.545;0.542;0.391;0.500;0.520;0.522;0.455;0.538;0.522;0.500;0.542;0.545;0.542;0.304;0.375;0.333;0.583;0.545;0.542;0.583;0.478;0.500;0.375;0.520;0.500;0.360;0.286;0.583;0.609;0.400;0.545;0.529;0.391;0.417;0.273;0.440;0.500;0.522;0.650;0.385;0.400;0.542;0.556;0.333;0.545;0.542;0.565;0.625;0.636;0.583;0.304;0.538;0.348;0.348;0.565;0.542;0.360;0.647;0.500;0.464;0.615;0.409;0.522;0.455;0.522;0.348;0.545;0.684;0.417;0.440;0.500;0.333;0.591;0.476;0.000;0.423;0.565;0.417;0.522;0.583;0.524;0.304;0.632;0.400;0.500;0.435;0.577;0.565;0.421;0.500;0.583;0.348;0.500;0.560;0.522;0.304;0.609;0.647;0.500;0.429;0.520;0.520;0.318;0.519;0.375
